rowID	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
194.03263	116848.0311	103778.9607	146445.7643	114593.0724	110282.6425	84159.91511	91680.93231	103283.6042	119254.6231	129566.114	103204.0286	75587.83283	81529.92354	154517.9752	105140.8007	99796.09451	201097.0746	85557.04364	71695.91347	55893.40237	116778.7977	109288.2397	87323.62696	112331.2405	43266.56513	111729.0741	112742.9779	86698.12656	101105.4499	90312.89307	133439.678	125059.4625	112321.0393	71689.98052	91790.98756	158512.4067	95340.51622	72862.43451	104495.6624	218229.5036	260753.793	94158.22504	72120.95712	50897.46878	98186.88343	107511.7397	97470.22626	133739.7299	52498.6151	112988.7484	113177.8635	80184.58368	94932.0736	80975.46523	124250.2747	166056.0891	105305.9335	85894.61802	89563.60995	164882.3102	107690.2598	67101.9158	118679.9372	215953.1608	324559.5927	110931.4627	66916.67877	52762.5041	103186.082	109983.0566	75258.3452	122236.1058	49001.71308	114270.2449	81202.59945	92570.69873	134973.937	123079.7361	112610.6224	72134.81211	90894.07795	148594.4515	112521.6833	75125.35745	109488.5817	289146.4589	107563.0499	69647.28075	106067.3921	107397.0244	90557.97056	121116.4297	44267.30262	119881.4014	112394.3532	88925.11435	103859.9338	129052.0922	111837.9843	78822.75648	74898.29897	102472.707	201485.6284	265705.7985	84917.07259	111709.4542	111107.1914	99343.43306	134683.0313	108665.7756	68448.73276	86541.75516	84767.44899	120610.8632	130806.3119	102601.7172	77415.60378	96079.6358	173538.2568	75976.12065	116513.5147	179999.0927	352023.141	85296.65325	54420.55638	107067.6945	108764.6046	87326.9357	97356.93009	120480.7476	34741.71025	80888.88906	102736.0581	101454.5662	79335.53923	119346.735	118625.3575	116461.2556	77368.42768	126101.0633	91458.63309	74320.40974	103278.9313	168107.7425	208904.3848	57438.09905	44437.691	119138.6946	91928.70467	83900.60606	122741.3774	43898.5374	84413.25826	111574.8709	79551.08506	101914.7352	88795.51296	95925.13738	112160.0857	100067.0709	77017.20606	135843.673	91154.06155	114851.3226	161996.6484	231746.1397	86474.59653	52241.56965	52963.57468	106608.8729
194.0659	15308.89061	14362.75807	10591.60282	14376.42964	13119.2976	11804.83176	14032.33867	19750.8864	11945.29865	15139.09575	11290.84314	16137.69593	17123.97935	15539.71779	10319.61849	19329.4484	13250.85168	13222.06919	17046.66097	16646.23976	13335.18602	17403.36445	8715.918976	10068.85667	11825.6276	13530.08485	14133.54179	11526.44547	11926.98656	15287.56029	17931.69871	17698.34059	10498.62678	18446.6174	14396.88055	17667.27538	13083.59567	17588.02696	13523.3031	12262.8685	14955.28431	15190.58897	16785.0217	20019.50598	15826.27888	12167.96728	14805.48865	10634.04902	10452.79107	13874.41152	15069.82321	9920.685558	8478.486812	11260.60774	12339.12743	12911.31412	12694.73105	14986.51174	10841.37099	10515.11757	13552.70298	10403.16489	14983.14592	9831.70725	13060.67338	12873.28946	12085.34052	17114.42868	15433.61605	11755.81498	10472.86207	6916.527056	13107.07239	12204.62193	9649.710855	9793.2224	12946.34043	10564.84324	14475.03084	18558.4902	12579.94537	12721.42286	8405.944738	11376.26519	14477.63278	12564.38701	12605.76997	10731.56634	13216.05669	14391.01653	11824.77437	14057.7833	14667.35886	10230.18148	12538.98751	10040.92757	9734.704463	11989.55256	16907.49369	11506.48067	7708.717607	11630.23103	8845.916259	10160.6355	7705.986445	14763.82677	16077.63224	13935.71457	14368.13201	11335.20957	6778.488805	9470.552803	13745.24858	13522.45421	14701.08779	15872.55776	13369.30696	10430.84616	10748.13547	10896.32649	11990.56546	8844.693477	13795.19491	12274.43629	18281.79943	15103.3433	15713.72554	16434.24698	11389.77773	7254.498577	5887.334086	10958.196	12274.85449	7720.753046	12685.51984	12843.95009	12338.93331	11948.20053	12697.18331	7379.562586	12405.82198	11538.20207	10870.86794	9792.482156	9592.234607	11444.30429	21602.45908	18783.67009	15524.50574	11760.65859	11099.85238	11829.77295	14437.82396	22835.06397	13518.36031	10990.06943	15231.06708	11026.81527	13201.27948	8760.546924	21522.14465	11477.35923	11539.57585	17232.41676	9744.225401	19266.42037	16249.82741	12393.964	16890.55734	12145.51968
194.94564	143601.0513	129771.8023	42228.59049	206134.9366	142161.1052	32456.2985	69060.26954	84016.02243	84126.61992	67850.64727	140755.1292	245249.556	99577.77681	55137.77175	61216.26368	129720.4253	46650.01152	48071.65462	94168.11658	332641.2171	142654.2653	140939.7562	66801.46762	33087.77052	32047.21254	199537.8552	145798.3862	31134.4325	83595.15631	74279.79422	94226.72376	71067.8595	147961.5719	223768.676	103762.3717	62946.35171	60932.17159	30008.39498	148804.868	53781.42552	109903.0905	57950.95097	83946.63673	344171.7605	137186.8267	133743.4509	73968.40856	39786.47459	30762.14287	193642.8824	132482.049	32094.56571	77411.80793	71363.69181	82791.57536	87998.06339	138101.8752	265956.7003	113382.7522	61886.36518	61996.71989	29031.81131	146470.9503	51765.42734	131741.8191	55552.52665	90123.40525	327282.0638	136567.7597	136119.4098	59576.05133	35133.55297	30449.14744	155629.3603	36678.98203	75654.89465	91182.81512	68156.56023	141476.0512	182242.5009	102791.8457	50512.35528	67405.60176	28081.68183	135437.161	114244.8123	55080.3123	85496.389	140284.806	142307.9869	70607.20544	38693.57822	34725.6696	229528.5346	138285.6566	37444.32392	91300.77544	90170.95273	146300.4555	98395.72917	31990.78269	137491.0282	47554.76117	118096.9428	53400.73452	142494.7931	143578.6696	72795.19044	242699.3286	141117.2613	34388.66846	72372.9711	81545.07022	92198.76915	75230.33104	132864.7256	277814.0635	125064.8863	69215.9856	34322.80072	151427.7143	47520.95622	127701.0051	55176.66261	425020.5658	138369.4959	139884.8674	98853.76296	73333.28036	31868.20442	21893.97114	159653.0743	139523.9	80509.07971	76889.83937	85042.85546	69501.6246	144786.0357	251852.2878	54139.52042	61215.78775	29402.68764	137159.7317	48587.063	93713.20912	78594.04915	281896.6808	149619.2584	113918.3155	58974.70688	35645.17316	33335.01625	154083.7734	144123.6027	34103.12054	75538.3085	67636.20428	74265.05329	61174.98999	132667.7097	236952.7083	54169.18423	58439.19481	142107.5203	44207.44044	100738.5178	50125.28901	80818.09567	328460.3598	142859.191
194.96662	74365.99425	79081.3574	93195.8722	66275.88384	74637.72798	78403.53412	115876.3602	105539.6058	125898.3937	96238.90839	74366.77029	99956.04401	139272.0061	125815.333	90073.75628	71470.71316	116271.9387	167356.4424	128762.7539	18347.30988	74683.49816	83296.14445	105977.706	66175.67295	122931.9683	57049.1752	74785.38138	84247.77293	121563.9616	82637.04866	137752.9697	93228.87511	77101.11324	84805.10614	148810.2648	117617.3417	78280.46808	143444.3177	74244.04853	122124.2456	72659.29707	182487.5707	125368.6297	17217.26287	71609.40993	87686.16215	131341.2393	95052.66805	157752.9031	61337.3759	72276.16362	77678.19849	114624.6177	77246.36273	136949.3138	109703.284	76431.96962	107916.8046	153870.895	117639.6305	87556.12113	152779.4432	75819.81224	105748.6894	79186.41297	175510.9749	111959.0492	19126.66108	68387.02914	80187.24834	105402.1642	82519.04942	131194.3142	81199.77724	86070.91946	70628.02063	132675.3229	85415.50649	71237.22181	81052.27658	138722.6111	104091.3308	85496.64945	140044.2359	77400.16579	73754.15218	194023.3901	112869.703	71765.4152	74181.78005	113283.6311	86937.15836	155613.4248	73913.56575	73827.97962	78078.64425	142107.9748	149156.5215	75042.44705	157040.6927	171504.647	73545.12607	130380.2444	83967.87898	180757.8937	74257.70176	69167.34294	112984.9517	71252.57366	81854.17395	79230.42992	134138.1496	93371.06379	146658.6269	105176.8134	72655.99578	101270.6981	168829.0826	131129.9267	173230.2998	73522.45678	125288.9302	78149.76311	189876.3669	24339.83014	74215.26614	79097.79559	69936.38938	113003.6102	77122.15282	109206.4768	45779.38613	69445.82255	134432.5858	77232.70978	130583.221	91873.5566	73331.25941	95006.81325	103691.8367	79923.52751	156527.3116	68422.68984	94309.79012	60757.97455	106662.375	16811.91127	83782.00204	72399.44818	102269.4719	82634.31665	138992.2807	49906.44896	74615.40651	81777.7537	116337.0996	81716.48376	108071.9574	82805.28677	68667.63018	99029.82473	109728.1822	77953.1147	76718.83072	91279.10844	63846.11748	162046.9778	97330.70761	18757.15086	74833.32353
195.00289	21403.14898	7308.444453	9787.151026	17293.92532	22403.99476	7759.852005	16552.75694	8058.873906	19175.41348	32471.86011	24637.05543	14749.78774	23140.67377	9468.805606	27361.65205	26986.79457	11101.23204	24328.94438	10064.92067	12470.23448	22400.9588	9347.515421	11131.66199	8532.137259	12227.1423	19049.45824	20667.50794	7984.036836	16888.30793	9045.542811	22298.04521	35899.80798	20247.95962	11445.25314	20761.98391	14043.4386	30500.90046	16610.74603	25220.04355	11901.62519	21500.1165	23425.82137	13351.38073	12450.79196	24722.90602	9555.393052	10401.89117	12928.17879	16029.70005	18868.42722	21137.68242	7009.101774	15608.79351	6245.856379	18942.83255	23509.77117	26428.08243	13130.85707	22876.65383	11764.91126	35324.86249	15662.46819	18983.39355	12880.45927	19571.92303	23954.46556	12758.82374	15703.46124	26942.49793	7954.423913	13945.53274	8953.706214	17783.27738	20356.21788	8857.65722	8050.174038	21281.46186	33183.63835	19166.85016	16427.07197	19105.60048	13139.50395	28935.94708	13839.47271	26735.3485	20291.36542	23209.23444	15856.52542	23768.02876	22571.78821	12602.77439	11245.48061	16842.24426	17551.87753	23873.5281	15961.09188	21474.799	38295.61078	21741.67514	32414.77086	13789.72145	23797.80785	14558.52631	27027.28798	31867.60043	22639.15983	23119.53058	9304.752803	17906.45161	22293.43025	14326.72678	21003.13914	11667.15467	25204.08815	38740.09385	24960.39197	14629.14079	16789.14432	13982.58438	14266.67812	20352.31508	16391.18993	10470.62108	37752.71986	18113.60639	24107.47888	23254.99311	9709.474151	13045.27066	9176.063356	15249.76473	19938.33283	24251.20828	18277.49952	8414.290062	13668.4084	28401.24659	21456.25802	16093.66585	17286.63596	33554.59443	18412.86627	23460.23445	6256.812117	20226.42789	13287.57886	11701.23547	20526.16068	6567.150548	12152.82831	9419.767684	17683.41918	18779.29898	22435.56855	11090.17229	19720.96995	7578.452006	23629.59073	25953.22223	28510.39801	7732.159094	15427.995	32063.3795	20257.29941	12583.39402	18650.0398	20180.86676	13631.79427	12817.21556	23021.63481
195.0418	34260.02223	35936.514	38077.12155	27788.88006	34787.10971	45490.22851	31537.94425	43764.91553	41476.97383	40881.33366	34648.94253	38587.79967	40950.5844	44401.43255	41332.23965	34024.28072	44609.27133	43804.78314	51163.76412	46573.75936	34934.10412	37366.11573	40818.59531	38294.55601	39760.29479	45922.20794	34110.22551	49656.29212	32876.78865	36222.65593	51645.58138	43636.37739	34407.76998	40943.82991	39103.28686	44920.03712	35843.799	39739.44387	34815.12698	35416.49493	41352.59359	38439.56723	49587.85563	38114.3564	34632.77695	38152.83611	32026.82587	38054.88928	41946.31817	43881.57752	33822.203	38214.26997	33141.05826	34409.31427	52281.78522	35782.26694	35033.36023	40623.74032	47082.37475	41501.26307	44891.41382	45981.06058	34521.79956	36159.61379	43030.64036	42370.67308	48441.96612	50927.4994	34120.11789	36433.10393	36522.48501	37067.19911	43394.21343	34877.55655	44532.59203	37606.22564	51486.57738	39780.53071	33975.87733	42541.98706	46358.25494	51384.81909	40062.46588	33279.58071	34975.28547	39684.62099	38142.94258	40112.21255	34291.4662	32891.93751	37687.02231	35865.41919	43169.97351	39128.10861	38662.88364	40285.41408	35137.95	45166.7373	35460.72313	35869.69905	39123.85952	28954.15471	38307.98304	39632.64685	35704.69914	37340.78318	37577.95303	33709.79311	39962.28084	30734.80685	37632.24869	30636.20219	36193.81881	49553.38567	42443.94114	38749.85993	40471.44545	39145.56216	54959.68665	49695.52448	28433.22338	34912.6477	53040.07135	37498.03963	43944.56258	38314.85133	35578.01234	51015.62609	46364.69611	34451.32314	28990.52123	27365.88593	31682.30165	40118.29793	39443.95408	53652.12377	36921.36085	35038.27086	41413.73366	42391.94629	46764.25161	45914.92112	35988.76548	36838.33178	49004.60597	43431.36231	32387.90594	34987.99862	38343.28766	43644.02694	40570.21235	36933.10942	33718.80868	36193.3375	54083.56167	33095.77733	32654.65007	47993.88295	41043.78846	31842.15962	39981.80447	45832.15116	35738.76216	33503.49764	28211.98684	45934.44916	36766.56954	37101.83225	38540.18484	35900.20259
195.05305	25546.13376	52969.10399	19293.287	48106.37967	14908.73131	26675.21651	20411.96815	30078.91582	53775.36129	32803.96472	26618.83153	30545.64584	25745.09031	24057.70135	13146.193	25891.70696	18659.79701	15752.59898	30733.01508	32398.42066	17374.87415	43135.09591	17599.35631	23832.33456	47060.70453	52919.94533	19288.51842	35117.48855	18458.3396	25786.67247	49672.44283	24432.9633	25598.56468	25002.79977	22221.58967	30666.78608	7370.461991	24267.33447	20090.89474	21491.90739	25147.30188	30827.99683	23758.12968	40511.20891	21040.09235	35045.58272	33336.65377	19993.7018	43071.84453	45851.1524	20816.8817	31139.32942	15119.78229	17764.17285	43341.53077	26220.16455	21915.47787	21318.47651	17034.79216	21568.04201	22429.90129	18554.71272	17583.46937	22856.34741	27605.33247	22369.99288	34348.08404	30026.78944	19386.53846	38726.77161	17264.94841	30221.57518	33703.57812	25444.07733	19664.80614	22273.52577	43401.22845	14955.97959	21619.35454	12602.97623	16324.59022	18247.16578	11967.19183	16093.33781	23059.28013	20226.53692	15609.59713	26228.97777	20666.24703	18969.16658	12938.4018	15036.36339	26545.3648	23799.78876	26864.83103	19685.8803	24235.17443	31587.48646	20360.83511	19774.78159	13887.65722	19441.95889	13353.27703	15215.53947	11937.03553	21827.21189	21590.66302	18876.65891	42086.34677	21014.73673	14729.00172	8942.066599	15294.22142	30763.06723	16019.49816	21254.41798	13593.95419	12560.27076	15492.10039	17467.92508	21402.30269	20954.5604	17340.44129	7773.6509	33600.74816	21334.57962	19223.52704	59480.7933	14736.54193	60123.04953	43885.40757	32951.66439	23168.67281	13212.43304	16793.18496	55359.48279	37705.3835	19681.01447	57253.09446	14171.08161	40368.84749	31179.19911	21025.4213	23752.1237	29925.00623	22663.08567	41843.33872	26998.80467	67191.60622	13622.08485	28344.74243	41205.917	33482.36598	17644.02023	30362.60781	20215.47869	49713.72662	53810.80989	22924.53488	24085.30598	31534.00916	21503.48786	21374.67212	24105.4691	24862.73935	17454.96653	28344.23597	19396.41226	26559.62389	17837.04007
195.07135	36712.94642	43937.84273	34728.72961	32749.26407	42068.03474	31059.57962	29358.26036	28497.91948	25437.08657	27746.32605	34406.99833	32440.75389	26524.65387	28616.12377	42760.42712	42275.98723	36349.21948	26975.88235	38838.26931	32384.15839	41337.14317	35532.3143	29071.23148	19676.29547	17157.85727	24326.61797	39870.40213	37897.52183	31690.62975	29592.53011	18639.13848	43053.32217	34939.94116	23938.69699	28907.39414	27180.74138	13879.3592	18996.05397	38847.27088	30145.68375	31897.46076	24605.27288	31492.31947	36444.42984	37797.40237	41953.25583	30732.31352	28216.10509	18671.03086	29344.87145	26290.64647	36000.06557	28703.2749	37647.33016	27730.92916	50946.05973	39500.75619	27021.98498	31636.00701	33685.24674	32438.86477	27043.75269	46487.71996	30615.34147	32782.87051	37819.87179	22389.62367	35260.36038	46110.56001	53638.04992	31029.50207	40790.19982	33031.52781	40037.66243	39337.3656	28168.71029	38546.84651	43764.53888	39601.50719	48155.61361	33732.89002	39180.55939	48712.41117	37534.95631	27495.11663	26931.61944	45555.37559	29826.68122	45409.12614	43387.60521	56292.94765	46754.56431	34290.07516	51739.3763	28948.77444	44867.15265	46663.03448	31544.73977	47884.5712	37368.2507	48280.23169	34398.80529	31243.84803	38213.53775	48705.58327	40061.47687	38829.25894	31393.78466	34355.31054	42506.22571	37955.48287	44792.02245	45320.05627	36046.50353	45203.52249	38120.73069	47192.60454	39827.60151	50661.48545	39847.67602	26538.5787	25201.39906	67597.15121	40593.14062	65908.21346	49637.47849	37780.90189	45654.39724	36820.02702	33585.27538	29985.67682	28913.575	39820.3769	37556.22594	34222.99758	33448.72551	40122.39139	35866.30323	23572.85055	38680.90367	45574.79799	34348.26511	41230.68359	37144.58652	40238.83901	37224.04087	37875.15952	38632.07641	50205.80727	38791.30672	39736.13195	33131.64962	35062.18579	37498.3556	36799.60857	37141.35944	33179.01551	41132.19572	37764.0546	35881.74484	36686.38187	43736.50755	49193.22188	40051.3226	34739.68637	40435.06484	36449.80906	28618.08461	44292.53234	38657.71032
195.07819	103816.5919	98045.04627	95987.01481	98619.6482	100668.2467	97395.11736	87704.97546	126846.3095	109323.6961	116570.6253	104821.9279	123057.7932	114924.7391	111261.3628	96072.27007	103107.1487	105914.7939	112720.8721	119627.7442	109324.4473	100594.4632	101734.7634	97256.19964	100696.8769	104958.3879	101179.435	101084.5236	105189.5222	92755.85844	106035.4977	128995.7679	113264.5143	105404.1696	104866.4426	111237.9994	105536.7474	93179.65086	105826.8674	103335.7986	101266.8912	112242.822	104115.8926	124734.7044	112850.6074	101399.1762	105149.2668	96476.37499	95802.41754	110143.2105	101722.7148	101473.4421	98526.03726	84955.21939	97260.74279	108738.0488	111355.3493	106884.2134	114420.12	119562.1827	104940.7102	114574.3684	107440.5161	101819.1771	100871.8189	120665.9458	125271.4469	133082.9538	113410.4539	99943.36037	108993.8686	94339.67177	99551.22659	116233.8288	103522.9048	101640.1589	109085.8805	119051.5918	109335.0377	100896.8415	119497.8106	109665.7146	116868.8101	105204.3676	98850.73416	107198.9298	106026.1433	102948.5816	125521.6898	100640.0157	98118.98624	75629.99624	83844.3619	104579.273	96970.7183	109573.2964	95359.73846	84107.48937	103923.0058	106310.9768	98409.7168	86601.2777	97446.70149	95013.98993	109312.9902	99518.06381	102675.1019	106053.6861	89693.28054	111437.7145	98505.59907	85170.97693	76113.23727	90754.00336	94776.59285	112048.6568	110965.4837	84545.26464	110748.0321	95908.63444	93357.77403	89076.5205	91234.50459	128618.2392	94116.01697	112511.4388	110748.6678	102720.0041	122649.5578	102058.9407	98165.02311	105435.6709	97207.06131	102719.9831	95880.08137	94203.78861	106822.1763	112893.2212	102720.019	115119.11	100610.3271	98127.32446	98571.85703	102720.018	84975.26383	113045.461	110060.5875	94196.08247	102719.9355	112289.3904	90256.08128	93653.96185	101189.1353	89105.49729	102720.0671	103035.0663	82850.05927	94767.45795	111952.6334	96562.69668	102719.9551	100627.8702	101753.1907	93021.09145	102720.0219	95656.21151	96876.60808	84707.4998	106910.7996	91859.33567	102719.9954
195.11457	11795.30238	12165.76607	8488.538512	13762.18893	11199.84507	10498.37705	13740.66769	14976.45379	13280.44084	15872.3499	14979.91549	16400.25558	12333.15355	13471.73508	11846.16104	15143.7395	13467.36995	11150.2727	13640.30242	13852.80433	11843.08372	6278.451917	11689.59856	9701.37252	9192.440324	12787.25389	11231.4232	12413.47698	12670.04328	14440.10229	14727.54333	14018.22139	14679.80282	12225.87924	11642.68307	13186.29676	11069.14583	10380.67624	12556.91602	10770.05772	14465.1058	9237.325346	14201.22501	16178.86878	14619.18475	14319.28045	10647.94039	13772.77713	10628.61449	10261.01905	12438.24022	10693.56441	12384.88977	11812.48106	13063.44721	15619.65314	13039.01657	13843.00366	14957.72449	10393.68444	11933.54578	14005.94686	13823.57903	11420.47407	11297.73777	12754.37083	13957.00067	13524.80082	14000.26024	14286.4526	10761.26795	11050.71281	11461.72734	12677.30429	13241.93799	10221.66265	11246.34924	14049.50395	10739.79326	10072.38414	11975.18905	12608.29406	10927.58795	10580.94367	11682.94118	11475.56026	11350.2079	13395.23924	14313.10002	14169.96139	8884.755971	12777.24627	13298.3469	11628.50645	10662.31882	12327.18629	10304.26987	11453.75153	14979.09685	10961.59204	7593.139322	11608.28292	9608.201135	11950.63479	8697.397327	13645.52258	14043.93607	7778.581094	12036.90666	11241.14847	9545.916682	7047.830272	11432.34358	11091.62632	14902.15596	13697.15485	9163.649107	13493.39129	11435.82808	12755.45389	12955.75027	13187.2531	15129.98944	12315.03016	13208.48154	12795.92876	11304.14041	13548.53672	9477.891658	14252.30259	8494.200401	11736.21874	15697.99804	11691.35769	10954.03644	12981.00665	12069.67543	11209.7101	10732.18573	14315.50594	13014.96424	8993.922109	11985.50245	8810.422958	14327.58474	11549.12255	11824.53723	16249.8382	12195.57651	10470.76261	11277.108	12665.56235	6594.797573	12046.75097	13383.27028	8450.69759	9924.563302	7014.254649	9672.821088	12339.98076	11141.41745	14310.31375	13922.33788	16546.44641	6385.817512	12440.92977	16221.21579	13600.44158	11343.54302	10446.25555
196.07343	40009.94356	49704.46297	32638.5233	29343.76533	40280.86351	46064.14276	36003.20227	48548.62961	44917.95012	45339.08886	35868.60913	43650.59261	49731.75397	44522.43585	48836.83349	46729.8969	45884.32875	42010.37645	45459.48537	62955.72697	46018.88939	59337.67141	45948.42366	43987.87565	35928.39788	34548.53302	42747.13377	42630.84421	35988.01431	44959.43352	58081.86662	47306.3553	34811.90436	39212.04922	42406.24807	44929.20253	42820.0866	48653.66543	46002.03193	51489.15426	32999.10681	34523.66766	50568.44438	61979.88099	48880.38064	54958.01546	44605.30763	36786.25619	34379.1658	37043.22729	41104.57064	44445.17032	38343.67824	44974.96239	57658.23654	42644.17817	36607.88049	35236.97672	35345.88547	39640.76712	41506.24475	43101.65571	45326.46852	42807.4859	39286.83498	35190.66517	35765.42434	58151.56705	41290.32246	56586.53613	45116.33205	37939.37758	33495.22799	33499.93844	32521.77328	43318.25655	45467.77754	42165.3573	38549.00828	48632.90497	35603.16192	42542.08226	38802.20704	34091.79175	49066.26057	35920.06051	34870.11564	44824.35652	40912.38714	40081.94746	32708.43993	25295.65942	29735.94919	30319.65327	43583.50696	27265.85043	37304.51905	39633.52068	39551.63189	32874.90814	40304.70895	43939.20053	42109.0714	37506.91792	35515.33923	39895.96937	41621.82986	37691.60727	40448.68234	36024.87136	29673.55251	28457.92415	37391.20498	42630.50387	44994.16183	53267.29857	32605.14438	37797.72229	36576.99759	36852.9109	37900.15588	37791.70243	39635.21439	32576.9194	52577.38412	39998.28373	34933.94459	49630.92952	46944.00323	36359.71141	42166.18667	58709.14931	49996.07222	29057.98405	48330.09697	53756.72396	44020.81005	41434.05587	44451.6496	30508.09693	39747.12944	40726.53295	39151.86963	37428.74578	27365.28578	36894.24409	45510.48866	39892.30225	46270.00551	55251.70593	32896.14232	31196.48062	29760.44721	46120.70622	42225.277	35482.10935	45697.24668	45436.24397	41852.45493	43473.30916	35297.4859	38530.12411	29127.73712	42534.31806	39916.09276	34172.82573	34823.68799	32889.63053	58369.42855	36668.14809
196.10982	16740.5937	15972.2111	14232.48467	13299.82828	14273.72081	13475.37567	12916.86933	15576.44493	15252.01907	16170.49696	15603.92306	15139.65361	16740.52337	17940.05983	14097.81661	18518.71067	14417.87192	14283.54405	18350.6716	17553.99208	17294.53838	17997.83036	14731.91694	15740.22838	15657.25176	12011.5415	14968.41535	15772.73971	10553.61088	15600.40249	18563.37757	18083.94361	15392.14021	13560.01605	13372.44204	14507.95712	16147.7916	19161.48183	16263.73978	15463.16898	15575.00299	14047.28834	21832.1508	17119.41528	15605.67482	15950.05073	13788.87945	16536.47046	16410.89108	14651.10642	15886.30081	15564.89867	12513.77857	15705.33044	17441.30461	15460.59451	14961.36662	18335.09711	17570.73777	16067.09058	16446.49802	17621.12005	15440.73416	17196.65883	17162.82198	18046.20146	16366.4379	15683.91861	16685.57999	14355.87382	15318.87954	15132.47002	16087.17773	13321.70088	14608.72194	14628.03121	16053.34425	15949.42987	17356.5379	20408.66533	17836.71722	17606.18971	14657.62296	13508.34024	17335.70193	15005.00033	15381.37511	19472.18062	16337.67428	16186.80072	14110.92441	11001.98144	15005.38887	13058.72465	15788.95426	14239.17216	9734.694591	15971.18523	16708.68112	16881.35188	12490.89413	14254.65781	14071.65997	13692.72285	15309.66363	16960.14969	17697.40591	13800.70799	17174.82853	14287.07648	12044.26668	11779.43218	15269.14433	18302.64308	17060.87282	17185.46863	14314.09008	15999.24224	18171.46944	13412.98029	13149.59262	16071.44118	15767.41371	17742.39923	17260.40962	18078.1563	9220.082785	19829.22624	10758.78304	9163.000508	16604.93851	19293.1458	20963.85376	19936.24639	11033.48673	21448.20477	21784.73503	19512.7581	18785.23089	16672.84415	16776.46477	14231.25117	22086.10052	16093.8743	18491.31777	19479.29488	11814.77696	13931.24799	13431.3807	18833.49527	18918.66597	13732.39454	15211.73692	21085.87798	20017.22508	18603.00877	17476.68254	20940.1621	17023.66874	15926.56141	18439.4487	10876.29548	10005.13839	9250.516282	17473.38811	16011.42765	9623.681408	17174.9753	11339.35842	18552.47867
